rank,address,lit,kind,entity,category,net_24h,net_7d,net_30d
6358,0xb319a4c170fe5c403aea3030b239debb49648a1a,0.75629785,wallet,,,0.00000000,0.00000000,0.00000000
6359,0x015baa42a287fc70aefbd00865dca2f51c895669,0.75530083,wallet,,,0.00000000,0.00000000,0.00000000
6360,0x50a07e36379ae24cca0e6bb89045e6f5aff4da40,0.74989340,wallet,,,0.00000000,0.00000000,0.00000000
6361,0x5583ee96875662e5c4ed0d594d9b4ecaeb84f25f,0.74609679,wallet,,,0.00000000,0.00000000,0.00000000
6362,0xf98b92cf4bb002c873bebef51c5f2975c1dfc61e,0.74417548,contract,,,0.00000000,0.00000000,0.74417548
6363,0x8df14da004d5a0c80f3c8430c921d0352b7770c5,0.74336665,wallet,,,0.00000000,0.00000000,0.00000000
6364,0x5092544d152e111638960de8b759e819a9c5d302,0.74174460,wallet,,,0.00000000,0.00000000,0.00000000
6365,0x5b4608036c547d34ff40f49bed1261a403d5ce01,0.73986577,wallet,,,0.00000000,0.00000000,0.00000000
6366,0xc87526301136fc551c72b58e45f0cc2eb5051b81,0.73934414,wallet,,,0.00000000,0.00000000,0.32218851
6367,0x16575aada6b1140f6c263f426764ffea08e3eda9,0.73894640,wallet,,,0.00000000,0.00000000,-3.67544668
6368,0xfbea146f2e291b677a44a22ebbad038e4a48532d,0.73888954,wallet,,,0.00000000,0.00000000,0.73888954
6369,0xd7de266e4cfef24ccff95609dcaa023ce465b71e,0.73718550,wallet,,,0.00000000,0.00000000,0.00000000
6370,0x2b01dea926c9b4d1206911a8cab4cd96cc170cd4,0.73381310,wallet,,,0.00000000,0.00000000,0.00000000
6371,0xf757bfa5b06b55176958bbb34313049f7a8c477d,0.73018201,wallet,,,0.00000000,0.00000000,0.00000000
6372,0xdaf627c2d42cc9a71ea88f2739cce12c8bf8aa07,0.72845539,wallet,,,0.00000000,0.00000000,0.72845539
6373,0xbacbbcd9dd60dcdde114922e3882b18a4267ff00,0.72817584,wallet,,,0.00000000,-0.31207536,-11.90323738
6374,0x7fa1037ad0e705e11a02512aa8839e02592eae5c,0.72788571,wallet,,,0.00000000,0.00000000,0.00000000
6375,0x7bc0ceafffc2f2322f07c3058ffbcc2fa7c2af7d,0.72393260,wallet,,,0.00000000,0.00000000,0.00000000
6376,0xb559118363516b7d36982053981addeca479061a,0.71890254,wallet,,,0.00000000,0.00000000,0.00000000
6377,0x47fd67648bad844667052069e5164b98ec57af6a,0.71653522,wallet,,,0.00000000,0.00000000,0.71653522
6378,0x04c079bb31deed8391015eed8d6b625a40957058,0.71349840,wallet,brasil_bitcoin,Centralized Exchange,0.00000000,0.00000000,0.71349840
6379,0x46fbb9fed349b7c3668ff9334bf45187d9b3e75d,0.71086105,wallet,,,0.00000000,0.00000000,0.71086105
6380,0xbee9a05c6ba3a6422398d9b2a4840b3ae6d09a95,0.70877383,wallet,,,0.00000000,0.00000000,0.00000000
6381,0x140022b7000081000001094700609300d2187dab,0.70801580,contract,,,0.00356490,0.02662074,0.64065775
6382,0x55555535a287325d4a2a3da8c9f42f5a185d303c,0.70788965,contract,,,0.00000000,0.00000000,0.00000000
6383,0x04b13516a24994daacef2babde25d640fc348de0,0.70100000,wallet,,,0.00000000,0.00000000,0.00000000
6384,0x0f45790683455458b0400434e728ad4cdc658755,0.70090942,wallet,,,0.00000000,0.00000000,0.00000000
6385,0xde048234d8224f73649df23515e2a3d1208203f7,0.70000000,wallet,,,0.00000000,0.00000000,0.00000000
6386,0xc4da4895bde362ca5691d89004c59a33ae5bc685,0.69812110,wallet,,,0.00000000,0.00000000,0.69812110
6387,0xb6e2831af922dfb15389ec5d2ee7d8d894b9bb0f,0.69377175,wallet,,,0.00000000,0.00000000,0.00000000
6388,0xa8cef06f78f63b92ce01e4fc56b5c24b2d3910c6,0.69252065,wallet,,,0.00000000,0.00000000,0.00000000
6389,0x19b3eb3af5d93b77a5619b047de0eed7115a19e7,0.69164497,contract,gnosis_safe,Custody Services,0.00000000,0.00000000,0.00000000
6390,0xf1ddbcbfb04cd2b0e460af6834154318cb87d13e,0.68578304,wallet,,,0.00000000,0.00000000,0.68578304
6391,0xc54303a25eb19a037f7a0a14d78ba89d308d3593,0.68516294,wallet,,,0.00000000,0.00000000,0.00000000
6392,0xd493066498ace409059fda4c1bcd2e73d8cffe01,0.68212732,wallet,,,0.00000000,0.00000000,-0.00300400
6393,0xd2e889b2cddff2fcc02e484e4bef058eddb088fa,0.67933494,wallet,,,0.00000000,0.00000000,0.00000000
6394,0xb9432862a9263ab911bc6bc037487e6dd94cbc23,0.67590815,wallet,,,0.00000000,0.00000000,0.49165033
6395,0xbc0f7bc250dc4a924142a10d8a776d37788b3386,0.67524546,wallet,,,0.00000000,0.00000000,0.00000000
6396,0x66d9086b5488b92acbb6080264d10eb40fbc60cd,0.67190708,wallet,,,0.00000000,0.00000000,0.00000000
6397,0x4d8b6d3723d8df7370e3d10d30fe5d4daede234a,0.67181983,wallet,,,0.00000000,0.00000000,0.00000000
6398,0x3692dea4346c95eb3957d8022c40373ab2a21369,0.67160074,wallet,,,0.00000000,0.41913772,0.67160074
6399,0x6e246c0a205602d4491aad09d329af2b64953b7b,0.67003697,wallet,,,0.00000000,0.00000000,0.67003697
6400,0x5d12658b92458664b8ae2d13ca989904d285e7d9,0.66694796,wallet,,,0.00000000,0.00000000,0.00000000
6401,0x303f058c50035623e42c7ab4b55679ff701d3a43,0.66628425,wallet,,,0.00000000,0.00000000,0.66628425
6402,0xfeeac21c90b9291209f5f0fdc271aef3feef303d,0.66618534,wallet,,,0.00000000,0.66618534,0.66618534
6403,0x38a8b2850586dfdeee0d1ac00f2d8d9867a7f3f7,0.66561279,wallet,,,0.00000000,0.00000000,0.66561279
6404,0x209b6c8a83e799e80f29cf35d082df4f62e62452,0.66409562,wallet,,,0.00000000,0.00000000,0.00000000
6405,0x1c8c05fc064364ac26c6eaf3636fc2eb95b17236,0.66142054,contract,,,0.00000000,0.00000000,0.49687072
6406,0x584708bf806e2772a801683150d73fa9fa199c3f,0.66047570,wallet,,,0.00000000,0.00000000,0.00000000
6407,0xd119b3b32ec1d56781a64ebc48c3c931e04a999b,0.66001646,wallet,,,0.00000000,-37.00924249,0.66001646
6408,0xccf9b9bc08d8ab5490dfbd9ffaf89c4a695a4d6d,0.65476266,wallet,,,0.00000000,0.00000000,0.00000000
6409,0x7a1f32d140f530d0eb24439d6eb2c5483b9e908a,0.65162173,wallet,,,0.00000000,0.00000000,0.00000000
6410,0x146cfef8138cdfe2b54b42be1e81d9076df5af9b,0.65100674,wallet,,,0.00000000,0.00000000,0.00000000
6411,0xcc5086810d66ef3b7de236d6a0fde67fb2bafc13,0.64922418,wallet,,,0.00000000,0.64922418,0.64922418
6412,0x50812aa506bf1012d308cb55c081ef6bf443ef49,0.64300825,wallet,,,0.00000000,0.00000000,0.00000000
6413,0xcc03884d9d597487545af62a5a21a34042e94ef4,0.64207356,wallet,,,0.00000000,0.64207356,0.64207356
6414,0xecd9d96b34afc6178ecf25c4d90e0b213f5caa9f,0.63384517,wallet,,,0.00000000,0.00000000,0.00000000
6415,0x83ee416c9c7c74b0646f050d9c6babc1ee89001f,0.63381500,wallet,,,0.00000000,0.63381500,0.63381500
6416,0x000000fee13a103a10d593b9ae06b3e05f2e7e1c,0.63061492,contract,splits,Payment Processing,0.00000000,0.00000000,0.00000000
6417,0xc9f04b614f6e3eadb09bdf295d5956579081bbd7,0.63003272,wallet,,,0.00000000,0.00000000,0.00000000
6418,0xa9969ec7a442bbc3f240162278f08036414cc13f,0.63000000,wallet,,,0.00000000,0.00000000,-477.00000000
6419,0x6ba72b57cf179e03deb3760e7802ab5ad45098a9,0.62636821,wallet,,,0.00000000,0.00000000,-0.78470611
6420,0xb7ddd6a56adab038a9ec78dfdee7ef22d36ee874,0.61938681,wallet,,,0.00000000,0.00000000,0.61938681
6421,0x23210a716b606b49afb0fd03afeaff343bc0ef25,0.61450233,wallet,,,0.00000000,0.00000000,0.00000000
6422,0x9f68800bc9b22879c61067f0c0379fdc759a34c5,0.61396126,wallet,,,0.00000000,0.00000000,0.61396126
6423,0xcf59695d48dcfce303fd1680612a4fc9ebb03cef,0.61388440,wallet,,,0.00000000,0.00000000,-0.94542142
6424,0x67336cec42645f55059eff241cb02ea5cc52ff86,0.60883943,wallet,,,-4124.55188698,-3.59780767,0.58651297
6425,0xe1c4a391339586cbd411b1e252c9d34c8c682bef,0.60608740,wallet,,,0.00000000,0.00000000,0.00000000
6426,0x230f6d20e38c18816a0362023c0168107f27924b,0.60557442,wallet,,,0.00000000,0.00000000,0.00000000
6427,0x41217312da1b98d5757efd31e907163041fb812a,0.60434728,wallet,,,0.00000000,0.00000000,0.00000000
6428,0xad01c20d5886137e056775af56915de824c8fce5,0.60347835,wallet,,,0.00536036,0.37041134,0.60347835
6429,0xe8b728eea8a7067255b591904a53638df815cbc7,0.60176749,wallet,,,0.31108937,0.31108937,0.60176749
6430,0x0eacc2501b2d6360392635260c523ff6d890d13e,0.60000000,wallet,,,0.00000000,0.00000000,-1.64000000
6431,0x068e24f4c4efe9dbde5548d99b94ab804b26d89a,0.60000000,wallet,,,0.00000000,0.00000000,0.00000000
6432,0x3b71a7bffb92c28498ce2c6c4343fb8eeb2fba5f,0.60000000,contract,,,0.00000000,0.00000000,0.00000000
6433,0x7ff5009842468d5b4f3845e4a8049dd3651e5076,0.59936436,wallet,,,0.00000000,0.59936436,0.59936436
6434,0xc2b4f5e7f74816bd0f53f1d7ce9fea4243727223,0.59196393,wallet,,,0.00000000,0.00000000,0.00000000
6435,0x9027ac722d2058a9323dd50439c09b70b3688129,0.59189097,wallet,,,0.00000000,0.00000000,0.00000000
6436,0xe73c3a87308abc036e09031215257e07d661273e,0.58896243,wallet,,,0.00000000,0.58896243,0.58896243
6437,0x29e3c9ca28ba2fbf922f9c168ecf6a41c9dcb2a9,0.58821805,wallet,,,0.00000000,0.00000000,0.00000000
6438,0xc06ebbefd94032b85424d51906e2a335efae264b,0.58762630,wallet,,,0.24642878,-1.13638869,-2.47236094
6439,0x51e7f22d66c401acdef3b4e01f0d96709c5c69bd,0.58061012,contract,,,0.00000000,0.00000000,0.00000000
6440,0xc517908f5d7a7be20e0eb2ebe0a9840741ae1502,0.58000000,wallet,,,0.00000000,0.00000000,0.58000000
6441,0x4857c029454a2b95a428484645d8e3def8c6b737,0.57916961,wallet,,,0.00000000,0.00000000,0.00000000
6442,0x7a3fab7aed4bea7613ac693476da3eed6a2db98e,0.57814877,wallet,,,0.00000000,0.57814877,0.57814877
6443,0xbeef02961503351625926ea9a11ae13b29f5c555,0.57800540,wallet,,,0.00000000,0.00000000,0.00000090
6444,0x75493480cdf99f94a0fe4dc7dd98b8f33fd56daf,0.57696265,contract,,,0.00000000,0.57696265,0.57696265
6445,0x39f19616c283e0ad46efb6f4a9c1ca236ce01979,0.57576700,wallet,,,0.00000000,0.00000000,0.00000000
6446,0x00bf79585b1998693e7e5b84ef4c94e22dc438a2,0.57351898,wallet,,,0.00000000,0.00000000,0.57351898
6447,0x36e54041b7deb414c012cac2ea0418871a0f374a,0.57260000,wallet,,,0.00000000,0.00000000,0.00000000
6448,0xd73b9f7340c4cf2a184854946d1cae84cc57dbef,0.56770625,wallet,,,0.00000000,0.00000000,-0.43229375
6449,0xcbb9faaa9064c58f63b26ab7ee01622ab4b3e329,0.56520881,wallet,sushiswap,Decentralized Exchange,0.00000000,0.00000000,0.00000000
6450,0xaf349d9a70a6398db6ed98502796e7f0983ba474,0.56481934,wallet,,,0.00000000,0.00000000,0.56415872
6451,0x84b81335a8fb49cb932c620c79e3fa5a01e57497,0.56340000,wallet,,,0.00000000,0.00000000,0.00000000
6452,0x2e5ef37ade8afb712b8be858fec7389fe32857e2,0.56322429,wallet,,,0.00000000,0.00000000,0.56322429
6453,0x1277255b8e274c8a753eea277aa62115baed21eb,0.56178723,wallet,,,0.00000000,0.56178723,0.56178723
6454,0xa3a3bd98d45ce8b64bfb8f963b4fef3b3fbf39c6,0.55649717,wallet,,,0.00000000,0.00000000,0.00000000
6455,0xab148ace1ac475a40604a2ab68e0429377b41a5a,0.55278790,wallet,,,0.00000000,0.00000000,0.00000000
6456,0x8bfcf9e2764bc84de4bbd0a0f5aaf19f47027a73,0.55207600,wallet,,,0.00000000,0.00000000,0.55207600
6457,0x59fada3a5d7448224d6b68ae362ca83fc9d85d78,0.55000000,wallet,,,0.00000000,0.00000000,0.55000000
6458,0x79040fa536d9161407de7b9d4bff429e95f7472f,0.54914172,wallet,,,0.00000000,0.00000000,0.00000000
6459,0x747c23b172f9d8c081feb7bb5b85b60ae0c5731a,0.54453409,wallet,,,0.00000000,0.00000000,0.00000000
6460,0x43376ec72f79afcd1e29c3dfbb4520b2a4103ade,0.54215646,wallet,,,0.00000000,0.00000000,0.00000000
6461,0x6c6da1625640099a1b2253a770cd9f97584b68ec,0.54124687,wallet,,,0.00000000,0.54124687,0.54124687
6462,0xb9d645574ccd2705842a6fa444f6ff4eed1033d2,0.53824392,wallet,,,0.00000000,0.00000000,0.53824392
6463,0x2622b3caba0d1bec24367185e3d4e6142ef9e8d6,0.53656011,wallet,,,0.00000000,-669.10771640,-669.10771640
6464,0xbc8ef27aefc0d678a8db087c1d304572a5ea3f08,0.53440433,wallet,,,0.00000000,0.00000000,0.00000000
6465,0x2906c639ef644a7a5be03ac7d50649b06c64a335,0.53422176,wallet,,,0.00000000,0.00000000,0.00000000
6466,0xb58662df4b73e20efc79435e70c209216d2724cd,0.53336681,contract,,,0.00000000,0.53336681,0.53336681
6467,0xce6f5a7fc7e0ba5e42ac6f326d77345e2df0184f,0.53017135,wallet,,,0.00000000,0.00000000,0.00000000
6468,0xa5ee8ad9122fe06480697f77859db0ee8f12f0b0,0.52884615,wallet,,,0.00000000,0.00000000,0.00000000
6469,0x3deed1f7e2aa1cbe2a2da995e524b298b8fd392a,0.52778526,wallet,,,0.00000000,0.00000000,0.00000000
6470,0x1cd4afa370e43dbad4f04326e3a006ff3bfce434,0.52578024,wallet,,,0.00000000,0.00000000,0.52578024
6471,0xf0b8f1b755b0071535e7ed9d0160e6b53f78ce08,0.52438901,wallet,,,0.00000000,0.00000000,0.52438901
6472,0x4049bb0109d9f78ee971f7fdfbca86b7076a1c02,0.52360463,wallet,,,0.00000000,0.00000000,0.00000000
6473,0xb694215f3522cc7fa5c9757364e8671500f1ddc9,0.52083714,wallet,,,0.00000000,0.52083714,0.52083714
6474,0xb10d7d5214f318b44baa481ba9181931dc07a0f8,0.51477496,wallet,,,0.00000000,0.00000000,0.51477496
6475,0x8e2a9d954e7c88a00d3571eeab3d5e733a309426,0.51467921,wallet,,,0.51467921,0.42556749,0.51467921
6476,0x20abd10e8e9625f2b9224e6c992ca263cb2935fa,0.51377810,wallet,,,0.00000000,0.00000000,0.51377810
6477,0xf6e3b97acc83aa0721cc9cb3730b1b428b9ea623,0.51150000,wallet,,,0.00000000,0.00000000,0.00000000
6478,0xd5ed373f092ded8d6b4d69da9f2f28d8ed82152f,0.50812120,wallet,,,0.00000000,0.00000000,0.00000000
6479,0x5a3d1954e9464a124dd0fb3763785097fb002104,0.50603970,wallet,,,0.00000000,0.00000000,0.00000000
6480,0xf3158314781157942afe279c7977e5227a019f2d,0.50430000,wallet,,,0.00000000,0.00000000,0.50430000
6481,0xf1bda84e7ad8902ad08f8ffaab0b9349847ccea3,0.50255420,wallet,,,0.50255420,0.50255420,0.50255420
6482,0x9475e4bfdfadb5cf4ce7cf805044c0db5a8a6f8e,0.50178356,wallet,,,0.00000000,0.00000000,0.50178356
6483,0xe83edd4f2a8d684525efec8b5c06723a8051cb68,0.50092466,wallet,,,0.00000000,0.00000000,0.50092466
6484,0xa120aa0b18ecd25f0528b069f6a4770de7ead48b,0.50000000,wallet,,,0.00000000,0.00000000,0.00000000
6485,0xf042b9064f61817f8e05ef3f5a3d1583b5e9b734,0.50000000,wallet,,,0.00000000,0.00000000,0.50000000
6486,0x0b1c9c47abd61a6aad8c6898c09e4489000d92e6,0.50000000,wallet,,,0.00000000,0.00000000,0.00000000
6487,0x954b74405a3ea2d20d6b8a026814c8474cdde418,0.50000000,wallet,,,0.00000000,0.00000000,0.00000000
6488,0x5f8d4e7f0ededa7af90a611320cc11978f0baef7,0.49841909,wallet,,,0.00000000,0.00000000,-0.17002360
6489,0x9e43359ed019234fa6030bfe5603c7ba6e23c1dc,0.49436381,wallet,,,0.00000000,0.00000000,0.00000000
6490,0xc70914060d5ad796423580da0720f98c55779546,0.48830257,wallet,,,0.00000000,0.00000000,0.00000000
6491,0x4fb65e57ad09fdfe30c91ff38c578cb714767b23,0.48511440,wallet,,,0.00000000,0.00000000,0.00000000
6492,0xd687a460830d19a6e6901b935906d2bb44271384,0.48480901,wallet,,,0.48480901,0.48480901,0.48480901
6493,0x3dc908374e11623d8eb9f07dfc7a2e5e803a54b0,0.48435927,wallet,,,0.00000000,0.00000000,0.00000000
6494,0xb08a59c8473ed0c52e0c37de1f7db30542293f6f,0.48416728,wallet,,,0.00000000,0.48416728,0.48416728
6495,0xbf6c6f756033faab8a5b2ee8da8835e0d9e0651b,0.48357371,wallet,,,0.00000000,0.00000000,0.00000000
6496,0x6a7c70506424955e27a000aa2ff2ff04b54737f8,0.48237700,wallet,,,0.00000000,0.00000000,0.00000000
6497,0x601e12d20dece9cba9ea0b637846130fc1208e11,0.48148905,wallet,,,0.00000000,0.00000000,0.00000000
6498,0x15d814474c4123dd8be90f9e2fdf7110e8caa35d,0.47938377,wallet,,,0.00000000,0.00000000,0.00000000
6499,0xdbda83cdceb05104283d3f4f7d3446d7d90a5eb9,0.47750345,wallet,,,0.00000000,0.00000000,0.00000000
6500,0x7f18cc669fd1e60fac4a75a2ccaf7e8b079bdb6b,0.47573739,wallet,,,0.00000000,0.00000000,0.00000000
6501,0xc684244cb1ba69dfc26cc1a3ff067afb3f94f361,0.47345227,contract,,,0.00000000,0.00000000,-42.30837235
6502,0x1d77230bc7e706d203bfbbaa53c15cc951f45c29,0.47292784,wallet,,,0.00000000,0.00000000,0.47292784
6503,0x8217e177d64a06030067223bab3c073eaf96073f,0.47224837,wallet,,,0.00000000,0.00000000,-471.77612497
6504,0x6e7713ef8c936764fbdeaff56881885e4443bc4f,0.46926049,wallet,,,0.00000000,0.00000000,0.00000000
6505,0x6ded0853871fe03ab9e780f53bcc8640a8792a00,0.46881290,wallet,,,0.00000000,0.00000000,0.46881290
6506,0xfc795d7bf5f9574c7ac931e08043e2b09b3aabb2,0.46823915,wallet,,,0.00000000,0.00000000,0.00000000
6507,0xe71d64ce3cab7a404d9510c75e126aa7e1078708,0.46340298,wallet,,,0.00000000,0.00000000,0.46340298
6508,0xda7fcfc8e3e3ca6a266e31a7ba89fcd4ddac38e0,0.45951396,wallet,,,0.00000000,0.00000000,0.45951396
6509,0xe7057f1e5eea88301571c357987bc497b0212857,0.45948414,wallet,,,0.00000000,0.00000000,0.00000000
6510,0x7d20cd186eda970e7103ff646bf2c1a987b5df24,0.45752879,wallet,,,0.00000000,0.00000000,0.00000000
6511,0xf346b96051fe9d4dd3b8e04f430939516966c936,0.45633317,contract,,,0.00000000,0.45633317,0.45633317
6512,0x54de12abbd7cdb58d8f78269da341db1005f3d9b,0.45503640,wallet,,,0.00000000,0.00000000,0.00000000
6513,0xda5f87a86bceca6f134445c4d2fa1ce86f21b765,0.45402950,wallet,,,0.00000000,0.00000000,0.00000000
6514,0x0ee3cdee4f010bf6c49af86e9e67ef2bc80a508b,0.45023173,wallet,,,0.00000000,0.00000000,0.45023173
6515,0x380100864efb66294928bdd0796bf7a96949add8,0.44917356,wallet,,,0.00000000,-22.54600746,0.44917356
6516,0x6635f0d8f94dd58c7bfa29df11c225446c6ad41a,0.44563834,wallet,,,0.00000000,0.00000000,0.00000000
6517,0x888919e5ebeac1982649e7ced2f9ebef735c624c,0.44456398,wallet,,,0.00000000,0.00000000,0.00000000
6518,0x13837bcafd1f91ab9219ad3bdfb74f1ae4d77a5a,0.44242305,wallet,,,0.00000000,0.00000000,0.00000000
6519,0x256665d7352a0f5ea2c8f2d8832e86677de84bae,0.44022354,wallet,,,0.00000000,0.00000000,0.00000000
6520,0xc49b5540a93499d200444e710d0183d5c08242ca,0.43660695,wallet,,,0.00000000,0.00000000,0.00000000
6521,0x78d3fc1723a63f1aac3796848269f04afa948b0f,0.43655748,wallet,,,0.00000000,0.00000000,0.00000000
6522,0xa7da25a10944ec751048fed9eac1da37707310e2,0.43539154,wallet,,,0.00000000,0.00000000,0.00000000
6523,0x7e744077bd5c3bc4ef6094c60f255a5b1a044cf2,0.43496460,wallet,,,0.00000000,0.00000000,0.00000000
6524,0xe7d107488568392a6b3e235618f2d3c56f92e5fe,0.43278495,contract,,,0.00000000,0.00000000,0.43278495
6525,0xa96f56923ecaae76dc3601ba4e718bf8a5eb6087,0.43166886,wallet,,,0.00000000,0.00000000,0.00000000
6526,0x9799de27805c5b6e057e09a426beeabb5730465f,0.43123296,contract,,,0.00000000,0.00000000,0.43123296
6527,0x03ad9259a227e44886c6b1c1833c2e79379b976a,0.43104783,wallet,,,0.00000000,0.00000000,0.00000000
6528,0xfd94eaac8d4ef2004a5bb974bf23f276989017ab,0.43052971,wallet,,,0.00000000,0.00000000,0.00000000
6529,0xe59ac2e001ab138fd9f8f86bc5b5191898c8d76d,0.43040873,wallet,,,0.00000000,0.00000000,0.43040873
6530,0x34f2b2f99092ac9e41bea1401d65bd9c0db315a9,0.43011260,wallet,,,0.00000000,0.00000000,0.00000000
6531,0x7f4aa94dc35021228252800183c9a60760f4a42f,0.42843313,wallet,,,0.00000000,0.00000000,0.00000000
6532,0x1f498a2c401584f3e89e4d2871dcdacb140596cb,0.42821467,contract,,,0.00000000,0.00000000,0.42821467
6533,0x8ce4b8734b070715aa15c684892c4cb7f26db9ec,0.42746992,wallet,,,0.00000000,0.00000000,0.00000000
6534,0x64bbc196e45b93c37e4c5a1a8c925f2898f5cb1e,0.42744176,wallet,,,0.00000000,0.00000000,0.00000000
6535,0x884522b194214fc73d5883d76b3be152d7e22c50,0.42666387,wallet,,,0.00000000,0.00000000,0.00000000
6536,0x5e4cba7b5c36746f7962f2cc9f798c5e8ccf06c0,0.42650022,wallet,,,0.00000000,0.00000000,0.00000000
6537,0xf0a75fd1bac39a21baaf0266c84d6fe4b2ac8631,0.42622065,wallet,,,0.00000000,0.00000000,0.42622065
6538,0xd5cac42c19412c9e344c8a2e5c63c26b6c95421a,0.42402157,wallet,,,0.00000000,0.00000000,0.00000000
6539,0x8c5ff004d2bc097a507082f195929c95ebf0d790,0.42386692,wallet,,,0.00000000,0.00000000,0.00000000
6540,0x88a0641c1fbff74b99d460c440369f44dd432af9,0.42288140,wallet,,,0.00000000,0.00000000,0.00000000
6541,0x66c73fe3c8f7d3142ff9922839cc8e33a7673bff,0.42206021,wallet,,,0.00000000,0.00000000,0.42206021
6542,0x095db09c9b7d1da4bd53459247416ab4bdc69a4a,0.42034712,contract,,,0.00000000,0.00000000,0.42034712
6543,0xb8491246141c79efaa21814eb5325388a1f70c4c,0.41851534,wallet,,,0.00000000,0.00000000,0.00000000
6544,0x03c288bb93de291f8b5cf4686016912a7d4baf1f,0.41765997,wallet,,,0.00000000,0.00000000,0.00000000
6545,0xfa1bbbce3c5c3258aa912e978265e241fa92b9ac,0.41515302,wallet,,,0.00000000,0.00000000,0.00000000
6546,0x7670518e627a9d7d986eadff5dedfe5a958c876b,0.41461053,wallet,,,0.00000000,0.00000000,0.00000000
6547,0x7b699cb061f31324012d98c2e04cdd6892ce8f1a,0.41427974,wallet,,,0.00000000,0.00000000,0.00000000
6548,0xf1c6e5f20f9186434a856163092f428614c93e2a,0.41385555,contract,,,0.00000000,0.00000000,0.00000000
6549,0x5379e42fdedfe0fc5e134654e3f13e619bdc0f88,0.41337857,wallet,,,0.00000000,0.00000000,0.00000000
6550,0xc5068d7a5c6be3811f2827f955caeb396c21d8f6,0.41333268,wallet,,,0.00000000,0.00000000,0.41333268
6551,0x8b4ae8bc3cfaacbc01060d5d0091ba7382178fb6,0.41314046,wallet,,,0.00000000,0.00000000,0.00000000
6552,0x5fc240ce9d54181d60953694242324320963bd7a,0.41312364,wallet,,,0.00000000,0.00000000,0.00000000
6553,0xbaba0c71680e0d01a77c1ebcf89d72cf8161c442,0.41144054,wallet,,,0.00000000,0.00000000,0.00000000
6554,0x406c22392bfcfbab701fb13dbc4ab3613c70d3ff,0.41090000,wallet,,,0.00000000,0.00000000,0.00000000
6555,0x16a7b74100448b883356ea081af10b24db70decc,0.41004000,wallet,,,0.00000000,0.00000000,0.00000000
6556,0xfc815219a5d0fe2a68b7d51ce323e4f6078d96e4,0.40947779,wallet,,,0.00000000,0.00000000,0.00000000
6557,0x7b8a2d58a3929e0a6a906f0b7b159610c12dfaa0,0.40700000,wallet,,,0.00000000,0.00000000,0.00000000
6558,0x86ee2fa62eecf8bcae83580914a27e76b94a4e75,0.40646426,wallet,,,0.00000000,0.00000000,0.00000000
6559,0x376e57bdd1be5f5822bc8364f65518d900b890fc,0.40586706,wallet,,,0.00000000,0.00000000,0.00000000
6560,0x469dca55bbe06677155a0b15bf84572f32331833,0.40548847,wallet,,,0.00000000,0.00000000,0.00000000
6561,0x1922f2c739ba6dff535c041d892d660ba0ef5636,0.40535907,wallet,,,0.00000000,0.00000000,0.00000000
6562,0xc53d7c1498996e7937a61317460eac2a48594daa,0.40506703,wallet,,,0.00000000,0.00000000,0.15555224
6563,0xc624ea8dff93571dccea48d61ead6c6988d5292f,0.40463875,wallet,,,0.00000000,0.00000000,0.00000000
6564,0x0dcfbef3099ee33265f8dd7f21ac7f72db9dc995,0.40000000,wallet,,,0.00000000,0.00000000,0.00000000
6565,0xad33041e4111c5acd6c1f2c18c84bc90a2a1f346,0.40000000,wallet,,,0.00000000,0.00000000,0.00000000
6566,0x4fb01a2bc800c6d180feba70bff2728985a3ba65,0.39941151,wallet,,,0.00000000,0.00000000,0.00000000
6567,0x73f951ad7a3187b7def355950ca2489c4ca6ac6c,0.39900442,wallet,,,0.00000000,0.00000000,0.00000000
6568,0x84830c2a30967240f494ea773d6bd2a00fe45a31,0.39608579,wallet,,,0.39608579,0.39608579,0.39608579
6569,0x70c16864e84fc7c6d78ee37dcfd0d085b48fcff2,0.39476729,wallet,,,0.00000000,0.00000000,0.00000000
6570,0x0b8435263c171c11bd9f2a6a3867bf01ad1adad7,0.39428359,wallet,,,0.00000000,0.00000000,0.25509691
6571,0x1f80a5f440208c78b2eab512a5ed5fb752fd7d2d,0.39359396,wallet,,,0.00000000,0.00000000,0.00000000
6572,0x3e17562a2070f8671089a1a88c2a7d2ec62e78d7,0.39247762,wallet,,,0.00000000,0.00000000,0.00000000
6573,0xe547d2eed6dd60796013b485d284c17da1194c82,0.39045229,wallet,,,0.00000000,0.00000000,0.00000000
6574,0x6f109877867121ca8f8f31ccf1a25134da8f809c,0.38691760,wallet,,,0.00000000,0.00000000,0.00000000
6575,0xcbf49837abc553e1c4f5bc18955fbb31ef3d4089,0.38647515,wallet,,,0.13303008,0.11800405,0.38647515
6576,0xf2abc73b9464ae4346fcbe68847470808458d26a,0.38530000,wallet,,,0.00000000,0.00000000,0.00000000
6577,0x94ea24785ab76472308c6701232c8b3f50833433,0.38500819,wallet,,,0.00000000,0.00000000,0.00000000
6578,0x162fc7a693c47a3a7bae7d3c00fdc6da03378d7e,0.38471445,wallet,,,0.00000000,0.00000000,0.00000000
6579,0x01b27b60afe52330a2f464aa4625431365dc3e07,0.38427802,wallet,,,0.00000000,0.00000000,0.00000000
6580,0x38880f3f251863c39923352d74ab4a9571104d66,0.38330635,wallet,,,0.00000000,0.00000000,0.00000000
